RecipeID,Name,Ingredients,Servings Per Recipe,Calories,Protein,Total Carbohydrate,Total Fat,Saturated Fat,Cholesterol,Dietary Fiber,Sodium,Rating,Number of Ratings,URL,Scaling_Factor,Cluster
81,Allergen-Free Raisin-Carrot Muffins,¾ cup raisins ¼ cup orange juice 1 ½ cups rice flour ¾ cup white sugar 2 teaspoons baking powder 1 teaspoon ground cinnamon ½ teaspoon salt ¼ teaspoon ground allspice ¼ teaspoon xanthan gum 1 cup finely shredded carrots ¼ cup vegetable oil 2 tablespoons water 1 ½ teaspoons dry egg replacer (such as Ener-G®) ,12,198,10.1010101010101,191.91919191919192,25.252525252525253,5.05050505050505,0.0,5.05050505050505,959.5959595959596,4.0,2,https://www.allrecipes.com/recipe/257527/allergen-free-raisin-carrot-muffins/,5.05050505050505,0
82,So-Cal University Girl's Granola Bars,"  cooking spray 1 ½ cups quick-cooking oats 1 cup almond flour ¾ cup chopped dried mixed fruit ½ cup crispy rice cereal ½ cup brown sugar ½ cup chopped pecans ½ cup chocolate chips (Optional) ¼ cup flax seeds 1 tablespoon instant coffee granules, or more to taste (Optional) 1 teaspoon ground cinnamon ¾ cup applesauce ½ cup honey 1  egg 2 teaspoons vanilla extract ",20,138,14.492753623188406,173.91304347826087,36.231884057971016,7.246376811594203,65.21739130434783,14.492753623188406,94.20289855072464,4.4,11,https://www.allrecipes.com/recipe/223165/so-cal-university-girls-granola-bars/,7.246376811594203,0
84,Honey Spiced Granola Bars,1 cup quick-cooking oats ½ cup raisins (Optional) ¼ cup wheat germ ¼ cup whole-wheat flour ¼ cup all-purpose flour 2 tablespoons unsweetened cocoa powder (Optional) 1 ½ tablespoons brown sugar 1 teaspoon ground cinnamon 1 teaspoon ground ginger ½ teaspoon ground allspice ½ teaspoon salt ½ cup applesauce ⅓ cup honey 1  egg 1 ½ teaspoons vanilla extract ,12,121,24.793388429752063,214.8760330578512,8.264462809917354,0.0,132.23140495867767,16.52892561983471,876.0330578512396,3.9,12,https://www.allrecipes.com/recipe/223163/honey-spiced-granola-bars/,8.264462809917354,2
87,Best Bean Salad,"1 (15.5 ounce) can garbanzo beans, drained 1 (14.5 ounce) can kidney beans, drained 1 (14.5 ounce) can black beans, drained 1 (14.5 ounce) can green beans, drained 1 (14.5 ounce) can wax beans, drained ½ cup chopped green pepper ½ cup chopped onion ½ cup chopped celery ¾ cup white sugar ½ cup salad oil ½ cup vinegar ½ teaspoon salt ½ teaspoon ground black pepper ",18,167,23.952095808383234,143.7125748502994,41.91616766467066,5.9880239520958085,0.0,29.940119760479043,2467.065868263473,4.7,274,https://www.allrecipes.com/recipe/94055/best-bean-salad/,5.9880239520958085,0
88,The Best Vegetable Salad,"5  romaine lettuce leaves, torn into bite size pieces 5  radishes, chopped 2  fresh tomatoes, chopped 2  green onion, minced 1 small jicama, peeled and julienned 1  cucumber, peeled and chopped 1  red bell pepper, chopped 2 tablespoons olive oil 1 ½ tablespoons lemon juice 1 tablespoon pomegranate juice 1 ½ teaspoons water 1 clove garlic, minced 1 teaspoon chopped fresh dill 1 teaspoon chopped fresh basil 1 teaspoon salt 1 teaspoon ground black pepper ",6,88,22.727272727272727,125.0,56.81818181818181,11.363636363636363,0.0,56.81818181818181,4522.727272727273,4.4,17,https://www.allrecipes.com/recipe/141314/the-best-vegetable-salad/,11.363636363636363,0
89,Sofrito,"10 ají dulce peppers, tops removed 4  onions, cut into large chunks 3 medium tomatoes, chopped 2  green bell peppers, seeded and chopped 1  red bell peppers, seeded and chopped 3 medium heads garlic, peeled 25  cilantro stems (with leaves) 25  recao stems (with leaves) 1 tablespoon salt 1 tablespoon black pepper ",80,10,0.0,200.0,0.0,0.0,0.0,0.0,8900.0,4.8,98,https://www.allrecipes.com/recipe/52491/sofrito/,100.0,2
90,Microwave Corn on the Cob in the Husk,1 ear fresh corn in the husk ,1,77,38.96103896103896,220.77922077922076,12.987012987012987,0.0,0.0,25.974025974025974,181.8181818181818,4.8,58,https://www.allrecipes.com/recipe/238842/microwave-corn-on-the-cob-in-the-husk/,12.987012987012987,2
91,Onigiri (Japanese Rice Balls),"4 cups uncooked short-grain white rice 5 ½ cups water, divided ¼ teaspoon salt ¼ cup bonito shavings (dry fish flakes) 2 sheets nori (dry seaweed), cut into 1/2-inch strips 2 tablespoons sesame seeds ",4,744,18.817204301075268,213.70967741935482,4.032258064516129,1.3440860215053763,0.0,8.064516129032258,215.0537634408602,4.4,57,https://www.allrecipes.com/recipe/140422/onigiri-japanese-rice-balls/,1.3440860215053763,2
93,Slow Cooker Spicy Black-Eyed Peas,"6 cups water 1 cube chicken bouillon 1 pound dried black-eyed peas, sorted and rinsed 8 ounces diced ham 4 slices bacon, chopped 1  onion, diced 1  red bell pepper, stemmed, seeded, and diced 1  jalapeño chile, seeded and minced 2 cloves garlic, diced 1 ½ teaspoons cumin 1 teaspoon ground black pepper ½ teaspoon cayenne pepper   salt, to taste ",10,199,70.35175879396985,150.75376884422113,15.075376884422113,5.025125628140704,50.25125628140704,30.150753768844226,1713.56783919598,4.7,806,https://www.allrecipes.com/recipe/142892/slow-cooker-spicy-black-eyed-peas/,5.025125628140704,0
94,Sopa de Fideos,"1 (14.5 ounce) can diced tomatoes 1 small onion, chopped 1 large clove garlic, coarsely chopped 2 tablespoons olive oil 1 (7 ounce) package fideo pasta, uncooked 3 (14.5 ounce) cans chicken broth   coarse salt and freshly ground black pepper to taste 1 tablespoon chopped fresh cilantro ",4,292,30.821917808219176,150.68493150684932,27.397260273972602,3.4246575342465753,23.972602739726028,10.273972602739725,5160.958904109589,4.4,66,https://www.allrecipes.com/recipe/217935/sopa-de-fideos/,3.4246575342465753,0
