,RecipeID,Name,Ingredients,Servings Per Recipe,calories,protein,carbohydrates,fat,saturated_fat,cholesterol,fiber,Sodium,Rating,Number of Ratings,URL,Cluster
427,441,Glazed Meatloaf,"½ cup ketchup ⅓ cup brown sugar 4 tablespoons lemon juice, divided 1 teaspoon dry mustard 2 pounds lean ground beef 3 slices bread, shredded ¼ cup diced onion 1 large egg, beaten 1 cube beef bouillon, crumbled ",3.1446540880503147,1000,69.18238993710692,59.74842767295598,53.45911949685535,18.867924528301888,283.0188679245283,0.0,1251.5723270440253,4.6,983,https://www.allrecipes.com/recipe/20673/glazed-meatloaf-ii/,2
428,442,Tennessee Meatloaf,"½ cup ketchup ¼ cup brown sugar 2 tablespoons cider vinegar   cooking spray 1  onion, chopped ½  green bell pepper, chopped ⅔ cup quick cooking oats ½ cup milk 2 large eggs, lightly beaten 2 cloves garlic, minced 2 teaspoons prepared mustard 2 teaspoons Worcestershire sauce 1 teaspoon dried thyme 1 teaspoon seasoned salt ½ teaspoon ground black pepper ½ teaspoon hot pepper sauce (such as Tabasco) 1 pound ground beef ½ pound ground pork ½ pound ground veal ",2.487562189054726,1000,82.08955223880596,47.263681592039795,52.23880597014925,19.90049751243781,365.67164179104475,2.487562189054726,1253.731343283582,4.6,160,https://www.allrecipes.com/recipe/232247/tennessee-meatloaf/,0
429,443,Ham Loaf,  cooking spray 2 pounds ground ham 1 ½ pounds ground pork 1 cup dried bread crumbs 1 cup evaporated milk 2 large eggs ⅛ teaspoon salt ⅛ teaspoon ground black pepper 1 cup brown sugar ¼ cup cider vinegar 1 tablespoon mustard powder ,1.3157894736842106,1000,67.10526315789474,53.94736842105264,56.578947368421055,21.05263157894737,294.7368421052632,1.3157894736842106,407.8947368421053,4.6,100,https://www.allrecipes.com/recipe/17973/ham-loaf-i/,2
430,444,Mushroom Meatloaf,"½ pound fresh mushrooms 2 pounds lean ground beef ¾ cup fresh bread crumbs ½ cup minced onion ½ cup ketchup 2  eggs, beaten 1 ½ teaspoons salt ½ teaspoon ground black pepper ",2.8735632183908044,1000,103.44827586206895,40.229885057471265,45.97701149425287,17.241379310344826,422.41379310344826,2.8735632183908044,2080.4597701149423,4.5,223,https://www.allrecipes.com/recipe/14629/mushroom-meatloaf/,0
431,445,Turkey and Quinoa Meatloaf,"½ cup water ¼ cup quinoa 1 teaspoon olive oil 1 small onion, chopped 1 large clove garlic, chopped 2 tablespoons brown sugar 2 teaspoons Worcestershire sauce 1 teaspoon water 1 (20 ounce) package ground turkey 1  egg 2 tablespoons Worcestershire sauce 1 tablespoon tomato paste 1 tablespoon hot pepper sauce 1 ½ teaspoons salt 1 teaspoon ground black pepper ",3.861003861003861,1000,96.52509652509652,57.915057915057915,42.471042471042466,11.583011583011583,467.18146718146716,3.861003861003861,3737.4517374517372,4.6,2431,https://www.allrecipes.com/recipe/213211/turkey-and-quinoa-meatloaf/,0
432,446,Meatloaf for Tomato Haters,1 cup diced onion 1 cup diced green bell pepper ¾ cup Italian-style bread crumbs ¼ cup hot pepper sauce 1 large egg 1 teaspoon salt 1 teaspoon ground black pepper 2 pounds ground beef 1 (.75 ounce) packet dry brown gravy mix ,2.5839793281653747,1000,87.85529715762274,33.59173126614987,54.263565891472865,20.671834625322997,320.4134366925065,2.5839793281653747,2038.7596899224807,4.7,25,https://www.allrecipes.com/recipe/234185/meatloaf-for-tomato-haters/,0
433,447,Melt-In-Your-Mouth Meatloaf,¾ cup milk ⅔ cup seasoned bread crumbs 2 large eggs 2 teaspoons dried minced onion 1 teaspoon salt ½ teaspoon rubbed sage 1 ½ pounds ground beef ½ cup sliced fresh mushrooms ¼ cup ketchup 2 tablespoons brown sugar 1 teaspoon ground mustard ½ teaspoon Worcestershire sauce ,3.048780487804878,1000,76.21951219512195,54.8780487804878,51.829268292682926,21.34146341463415,414.6341463414634,3.048780487804878,2564.0243902439024,4.6,998,https://www.allrecipes.com/recipe/223381/melt-in-your-mouth-meat-loaf/,2
434,448,Meatloaf with Italian Sausage,"1 ¼ pounds ground beef 4 (4 ounce) links Italian sausage, casings removed 1  egg, beaten 1 small green bell pepper, chopped 1  onion, chopped ½ cup dry hot wheat cereal ½ cup milk 1 dash Worcestershire sauce   salt and pepper to taste ",1.5625,1000,46.875,23.4375,78.125,29.6875,265.625,1.5625,995.3125,4.5,144,https://www.allrecipes.com/recipe/25643/meatloaf-with-italian-sausage/,2
435,449,Cheesy Meatloaf,"1 pound ground beef 1 pound ground pork 1 (1 ounce) envelope dry onion soup mix 2  eggs, beaten 1 ½ cups dry bread crumbs   ground black pepper to taste ¾ cup water 2 cups shredded mozzarella cheese, divided ",2.450980392156863,1000,73.52941176470588,44.117647058823536,56.372549019607845,24.50980392156863,333.33333333333337,2.450980392156863,1720.5882352941178,4.5,212,https://www.allrecipes.com/recipe/24807/cheesy-meatloaf/,2
436,450,Rempel Family Meatloaf,"1 ½ pounds lean ground beef ½ cup crushed buttery round crackers ¾ cup shredded Cheddar cheese 1 (1 ounce) package dry onion soup mix 2  eggs, beaten ¼ cup ketchup 2 tablespoons steak sauce ",2.7777777777777777,1000,75.0,27.77777777777778,66.66666666666666,27.77777777777778,397.22222222222223,2.7777777777777777,2230.5555555555557,4.6,3226,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,2
437,451,Classic Spicy Meatloaf,"2 tablespoons unsalted butter 1 cup finely chopped onion ½ cup finely chopped green onions 1  carrot, finely chopped 1 rib celery, finely chopped 1 tablespoon minced garlic ⅔ cup ketchup, divided 2 teaspoons Worcestershire sauce 2 teaspoons salt 1 ½ teaspoons ground black pepper 1 ½ pounds ground beef ¾ pound spicy ground pork sausage 1 cup bread crumbs ⅓ cup minced fresh parsley 2 large eggs, slightly beaten ",1.8796992481203008,1000,62.03007518796993,48.87218045112782,62.03007518796993,24.43609022556391,325.187969924812,3.7593984962406015,3178.5714285714284,4.7,68,https://www.allrecipes.com/recipe/235250/classic-spicy-meatloaf/,2
438,452,Easy Salsa Meatloaf,"1 pound ground beef sirloin ½ cup salsa ½ cup Italian seasoned bread crumbs ½ cup shredded Cheddar cheese 1  egg, lightly beaten 3 cloves garlic, minced   dried parsley to taste   salt and pepper to taste ",4.524886877828054,1000,81.44796380090497,40.723981900452486,54.29864253393665,27.149321266968325,380.0904977375566,4.524886877828054,1891.4027149321266,4.5,489,https://www.allrecipes.com/recipe/88281/easy-salsa-meatloaf/,2
439,453,The Most Easy and Delish Meatloaf EVER!,"1  egg 1 ½ pounds ground beef 1 (14 ounce) can diced tomatoes with green chile peppers (such as RO*TEL®), undrained 1 sleeve buttery round crackers (such as Ritz®), crushed 1 teaspoon onion flakes (Optional) 1 ½ teaspoons garlic powder, or to taste 1 ½ teaspoons seasoned salt, or to taste ½ teaspoon ground black pepper, or to taste ",4.065040650406504,1000,69.10569105691057,44.71544715447155,60.97560975609757,20.325203252032523,313.00813008130086,4.065040650406504,2268.2926829268295,4.6,192,https://www.allrecipes.com/recipe/133640/the-most-easy-and-delish-meatloaf-ever/,2
440,454,Mary's Meatloaf,"1 ½ pounds lean ground beef 1 large onion, chopped   salt to taste   ground black pepper to taste   garlic powder to taste 6 slices white bread, cut into cubes ½ cup milk 1  egg 3 tablespoons yellow mustard, divided ½ cup ketchup, divided 3 tablespoons brown sugar ",2.2222222222222223,1000,55.55555555555556,62.22222222222223,57.77777777777778,22.22222222222222,262.22222222222223,2.2222222222222223,1293.3333333333335,4.6,564,https://www.allrecipes.com/recipe/26619/marys-meatloaf/,2
441,455,Turkey Meatloaf Muffins,"  cooking spray 2 pounds ground turkey 1 (8 ounce) package Cheddar cheese, cubed (Optional) 1  onion, diced 1 cup seasoned bread crumbs ¾ cup milk 2  eggs 2 tablespoons Worcestershire sauce 2 cloves garlic, diced 1 teaspoon salt 1 teaspoon ground black pepper ",3.9215686274509802,1000,90.19607843137254,43.13725490196078,54.90196078431372,23.52941176470588,423.52941176470586,3.9215686274509802,2254.901960784314,4.9,42,https://www.allrecipes.com/recipe/257007/turkey-meatloaf-muffins/,0
442,456,Homemade Souse,"2  beef tongues 4  pig's ears 2  pig's feet 4  onions, chopped 2 tablespoons salt 1 teaspoon ground black pepper 15  whole black peppercorns 3 tablespoons dried sage 15  whole cloves 4  bay leaves 2 tablespoons pickling spice ½ teaspoon garlic powder 3 cups distilled white vinegar 2  pimentos, julienned 6  pepperoncini peppers, chopped 4 tablespoons dill pickle relish 5 tablespoons unflavored gelatin 1 cup water ",1.669449081803005,1000,70.11686143572621,21.702838063439064,68.4474123539232,28.380634390651085,368.9482470784641,3.33889816360601,2232.0534223706177,4.3,8,https://www.allrecipes.com/recipe/31900/home-made-souse/,2
443,457,Chef John's Meatball-Inspired Meatloaf,"1 tablespoon olive oil 1 tablespoon butter 1  onion, diced   salt to taste 4 cloves garlic, minced 1 ½ cups very dry white bread crumbs 1 ½ cups milk 2 pounds ground chuck ½ cup chopped fresh flat-leaf parsley 2 ounces grated Parmesan cheese 2  large eggs, beaten 2 teaspoons salt 1 teaspoon freshly ground black pepper 1 pinch cayenne pepper, or to taste 3 cups tomato sauce, or to taste ",3.4965034965034967,1000,69.93006993006993,66.43356643356644,52.447552447552454,20.97902097902098,300.6993006993007,6.993006993006993,3947.5524475524476,4.7,126,https://www.allrecipes.com/recipe/238038/chef-johns-meatball-inspired-meatloaf/,2
444,458,Amish Meatloaf,"2 pounds ground beef 2 ½ cups crushed butter-flavored crackers  1 small onion, chopped 2  eggs ¾ cup ketchup ¼ cup brown sugar 2 slices bacon 1 cup ketchup 2 tablespoons vinegar ¾ teaspoon salt, or to taste 2 tablespoons prepared yellow mustard ½ cup brown sugar ",2.1551724137931036,1000,51.72413793103449,99.13793103448276,45.258620689655174,15.086206896551726,254.31034482758622,2.1551724137931036,2502.1551724137935,4.5,703,https://www.allrecipes.com/recipe/65250/amish-meatloaf/,2
445,459,Aunt Libby's Southern Meatloaf,"2 pounds ground beef 1  onion, chopped 1 cup ketchup 1 cup Italian-seasoned bread crumbs 2  eggs 1 ½ teaspoons salt ¼ teaspoon ground black pepper 1 ½ cups ketchup ¼ cup water 3 tablespoons white wine vinegar 3 tablespoons brown sugar 2 tablespoons Dijon mustard 2 teaspoons Worcestershire sauce ",1.8726591760299625,1000,58.052434456928836,89.8876404494382,46.81647940074906,16.85393258426966,286.51685393258424,1.8726591760299625,4147.940074906367,4.2,24,https://www.allrecipes.com/recipe/237436/aunt-libbys-southern-meatloaf/,2
446,460,My Favorite Pork Turkey Meatloaf,"1 pound ground turkey 1 pound ground pork 1 tablespoon cooking oil 1  carrot, minced ½  red bell pepper, minced ½  onion, minced 2 cloves garlic, minced ⅓ cup thawed frozen chopped spinach ½ cup bread crumbs ½ cup wheat germ (Optional) 2  eggs, room temperature 2 tablespoons ketchup 2 teaspoons salt 1 teaspoon ground black pepper 1 tablespoon honey 1 tablespoon ketchup ",3.225806451612903,1000,83.87096774193547,48.387096774193544,54.83870967741935,16.129032258064516,403.22580645161287,6.451612903225806,2525.806451612903,4.6,70,https://www.allrecipes.com/recipe/160241/my-favorite-pork-turkey-meatloaf/,2
447,461,Creamy Mushroom Meatloaf,"¼ cup butter 2 cups shiitake mushrooms, sliced 1 pinch salt 1 sprig fresh rosemary, chopped 3 tablespoons all-purpose flour 2 ½ cups beef broth   salt and pepper to taste ½ cup heavy cream 1 (2 1/2 pound) uncooked prepared beef, veal and pork meatloaf ",3.0864197530864197,1000,86.41975308641975,43.20987654320987,52.46913580246913,24.691358024691358,429.01234567901236,3.0864197530864197,1546.2962962962963,4.7,231,https://www.allrecipes.com/recipe/219963/creamy-mushroom-meatloaf/,0
448,462,Italian Style Meatloaf I,"1 ½ pounds ground beef 2  eggs, beaten ¾ cup dry bread crumbs ¼ cup ketchup 1 teaspoon Italian-style seasoning 1 teaspoon dried oregano 1 teaspoon dried basil 1 teaspoon garlic salt 1 (14.5 ounce) can diced tomatoes, drained 1 ½ cups shredded mozzarella cheese ",1.8552875695732838,1000,55.65862708719851,29.68460111317254,72.35621521335807,31.539888682745826,335.80705009276437,1.8552875695732838,1745.82560296846,4.4,714,https://www.allrecipes.com/recipe/14592/italian-style-meatloaf-i/,2
449,463,Wonderful Meatloaf,1 pound ground beef ¾ cup cooked rice 1 tablespoon brown sugar ¾ cup chopped onion 1 tablespoon ketchup ½ cup ketchup ,2.2675736961451247,1000,45.35147392290249,49.88662131519274,68.02721088435374,27.2108843537415,219.9546485260771,2.2675736961451247,1036.281179138322,4.0,217,https://www.allrecipes.com/recipe/16353/wonderful-meatloaf/,2
450,464,Chef John's Zombie Meatloaf,"½ cup unsalted butter 1 ½ cups diced yellow onion ½ cup diced celery 1 (8 ounce) package brown mushrooms, finely chopped 1 tablespoon kosher salt, divided 3 cloves minced garlic 1 teaspoon freshly ground black pepper ½ teaspoon dried thyme ¼ teaspoon cayenne pepper 3 pounds lean ground beef ¾ cup plain dry bread crumbs 1  egg, beaten 3 tablespoons buttermilk 2 tablespoons ketchup 1 tablespoon Worcestershire sauce 1  onion 2  whole cloves 1 pound bacon strips ¼ cup barbeque sauce ¼ cup ketchup 1 dash hot sauce, or to taste ",1.5600624024960998,1000,71.76287051482059,34.321372854914195,63.962558502340094,28.0811232449298,305.7722308892356,3.1201248049921997,2496.09984399376,4.9,35,https://www.allrecipes.com/recipe/261198/chef-johns-zombie-meatloaf/,2
451,465,BBQ Bacon-Wrapped Meatloaf,"5 slices bacon 1  onion, chopped 2 cloves garlic, finely chopped, or more to taste 1 pound lean ground beef ½ cup barbeque sauce ½ cup soft bread crumbs 2  eggs, beaten 1 tablespoon Worcestershire sauce 1 teaspoon Dijon mustard 1 teaspoon dried oregano ½ teaspoon chili powder (Optional) 3 tablespoons barbeque sauce ",2.304147465437788,1000,62.21198156682027,59.907834101382484,55.299539170506904,20.73732718894009,400.9216589861751,4.608294930875576,2179.723502304147,4.4,49,https://www.allrecipes.com/recipe/230589/bbq-bacon-wrapped-meatloaf/,2
452,466,Cajun Style Meatloaf,"2  bay leaves 1 teaspoon salt 1 teaspoon ground cayenne pepper 1 teaspoon ground black pepper ½ teaspoon ground white pepper ½ teaspoon ground cumin ½ teaspoon ground nutmeg 4 tablespoons butter ¾ cup chopped onion ½ cup chopped green bell pepper ¼ cup chopped green onions 4 cloves garlic, minced 1 tablespoon hot pepper sauce 1 tablespoon Worcestershire sauce ½ cup evaporated milk ½ cup ketchup 1 ½ pounds ground beef ½ pound andouille sausage, casings removed 2  eggs, beaten 1 cup dried bread crumbs ",1.8248175182481752,1000,47.44525547445255,34.67153284671533,74.81751824817518,31.021897810218977,288.3211678832117,1.8248175182481752,2160.5839416058393,4.7,304,https://www.allrecipes.com/recipe/15825/cajun-style-meatloaf/,2
453,467,Grilled BBQ Meatloaf,"1 ½ pounds ground beef 1 ½ pounds ground pork 2 cups dry bread crumbs 1 cup finely chopped sweet onion (such as Vidalia®) 1  egg, beaten 1 teaspoon Worcestershire sauce 1 teaspoon minced garlic 1 teaspoon dried tarragon 1 teaspoon sea salt 1 teaspoon ground black pepper ½ cup barbeque sauce ½ cup ketchup ",1.524390243902439,1000,70.1219512195122,64.02439024390245,50.30487804878049,18.29268292682927,268.2926829268293,3.048780487804878,1765.2439024390244,4.3,37,https://www.allrecipes.com/recipe/215787/grilled-bbq-meatloaf/,2
454,468,Meatloaf that Doesn't Crumble,"1  green bell pepper, seeded and cubed 1 medium onion, roughly chopped 3 small stalks celery 1 ¼ pounds ground beef 1 pound mild pork sausage 1 ½ cups cracker crumbs 1 (1 ounce) envelope dry onion soup mix ¼ teaspoon salt ¼ teaspoon ground black pepper ½ teaspoon dried sage 1 ½ cups milk ½ cup ketchup ",2.4213075060532687,1000,43.583535108958834,55.69007263922518,67.79661016949153,24.213075060532688,164.64891041162227,2.4213075060532687,1912.8329297820824,4.6,133,https://www.allrecipes.com/recipe/79749/meatloaf-that-doesnt-crumble/,2
455,469,Three-Meat Meatloaf,"1 large onion, chopped 2  carrots, chopped 1 cup beef broth 2  eggs ½ cup bread crumbs 2 tablespoons minced fresh basil ½ teaspoon salt ½ teaspoon ground black pepper 1 pound ground turkey ¾ pound ground beef ½ pound ground pork sausage ½ cup condensed tomato soup 1 tablespoon balsamic vinegar ½ teaspoon Dijon mustard ",3.278688524590164,1000,85.24590163934427,36.0655737704918,55.73770491803279,19.672131147540984,426.2295081967213,3.278688524590164,2386.8852459016393,4.5,21,https://www.allrecipes.com/recipe/218628/three-meat-meatloaf/,2
456,470,Skillet Meatloaf,"1 (10.75 ounce) can  condensed tomato soup, divided 1 ½ pounds ground beef ½ cup dry bread crumbs 1  egg, lightly beaten ¼ cup chopped onion 1 teaspoon salt 1 teaspoon pepper ¼ cup water ½ teaspoon prepared yellow mustard ½ cup shredded mozzarella cheese ",3.215434083601286,1000,80.38585209003215,45.016077170418,54.662379421221864,22.508038585209,340.8360128617363,3.215434083601286,2800.64308681672,4.2,124,https://www.allrecipes.com/recipe/72845/skillet-meatloaf/,2
457,471,Meatloaf,"2 pounds lean ground beef 1 (10.75 ounce) can  condensed tomato soup 1  onion, finely diced 1 cup rolled oats 2  eggs, beaten 1 tablespoon steak sauce ½ cup ketchup 3 tablespoons prepared mustard ",2.7624309392265194,1000,60.773480662983424,44.19889502762431,63.53591160220994,24.861878453038674,323.2044198895028,5.524861878453039,1397.7900552486187,3.9,213,https://www.allrecipes.com/recipe/14603/meatloaf/,2
458,472,Jackie's Special Meatloaf,"1 pound ground beef 2  eggs, beaten 1 cup panko bread crumbs ¾ cup ketchup, divided 1 tablespoon salt-free seasoning blend 1 tablespoon garlic powder 1 tablespoon onion powder   salt to taste   ground black pepper to taste ",3.8910505836575875,1000,66.14785992217898,85.60311284046692,50.583657587548636,19.455252918287936,416.34241245136184,0.0,1859.9221789883268,4.4,173,https://www.allrecipes.com/recipe/89332/jackies-special-meatloaf/,2
459,473,Meatloaf Muffins,2 pounds lean ground beef 1 (10.5 ounce) can condensed vegetable soup ½ cup chopped onion 1 cup dry bread crumbs 2  eggs 1 teaspoon salt 1 pinch ground black pepper ¾ cup ketchup (Optional) ,2.1551724137931036,1000,79.74137931034484,58.1896551724138,49.56896551724138,17.24137931034483,355.6034482758621,2.1551724137931036,2769.396551724138,4.4,163,https://www.allrecipes.com/recipe/166933/meatloaf-muffins/,0
460,474,Heinz® Classic Meatloaf,"1 tablespoon vegetable oil ½ cup finely chopped onion ½ cup finely chopped celery ¼ cup finely chopped green pepper 1 cup Heinz Tomato Ketchup 1 ½ pounds lean ground beef 1 cup soft, fresh breadcrumbs 1  large egg, slightly beaten ½ teaspoon salt ¼ teaspoon pepper ",1.9342359767891684,1000,44.48742746615087,54.158607350096716,65.76402321083172,25.14506769825919,247.58220502901355,1.9342359767891684,1541.5860735009671,4.6,89,https://www.allrecipes.com/recipe/217816/heinz-classic-meatloaf/,2
461,475,Italian Style Turkey Meatloaf,"  cooking spray 1 pound ground turkey 1  egg ¼ cup Italian seasoned bread crumbs 1 teaspoon Italian seasoning ½ clove garlic, minced ½ teaspoon ground black pepper, or to taste ¼ teaspoon salt, or to taste 2 cups tomato sauce, divided ",6.134969325153374,1000,110.42944785276075,49.079754601226995,42.94478527607362,12.269938650306749,533.7423312883436,12.269938650306749,3993.865030674847,4.6,227,https://www.allrecipes.com/recipe/234508/italian-style-turkey-meatloaf/,0
462,476,Incredibly Cheesy Turkey Meatloaf,"2 pounds ground turkey 1 cup milk 1 cup Italian seasoned bread crumbs 2  eggs 1 teaspoon salt ¼ teaspoon pepper ¾ pound Colby cheese, cut into 1/2-inch cubes ½ cup ketchup (Optional) ",2.272727272727273,1000,86.36363636363637,38.63636363636364,56.81818181818182,27.272727272727273,393.18181818181824,2.272727272727273,2438.636363636364,4.5,1476,https://www.allrecipes.com/recipe/71251/incredibly-cheesy-turkey-meatloaf/,2
463,477,Kids Favorite Meatloaf,½ cup ketchup 2 tablespoons brown sugar 1 teaspoon prepared mustard 1 tablespoon Worcestershire sauce 1 teaspoon salt 1 ½ teaspoons onion powder ¼ teaspoon garlic powder 1  egg 1 tablespoon milk ¼ teaspoon ground black pepper 1 ½ cups crispy wheat cereal squares 1 ½ pounds ground beef ,2.9940119760479043,1000,47.90419161676647,44.91017964071857,71.8562874251497,26.94610778443114,287.4251497005988,5.9880239520958085,1832.3353293413174,4.4,163,https://www.allrecipes.com/recipe/16883/kids-favorite-meatloaf/,2
464,478,My Meatloaf,"1 pound ground beef ¼ cup ketchup ½ packet dry onion soup mix 3 slices leftover bread (heels are great), torn into bite-size pieces 1 teaspoon Italian-style seasoning 1 tablespoon water   water as needed ",2.380952380952381,1000,50.0,33.333333333333336,73.80952380952381,28.57142857142857,230.95238095238096,2.380952380952381,1054.7619047619048,4.2,168,https://www.allrecipes.com/recipe/16511/my-meatloaf/,2
465,479,Jalapeno Popper-Stuffed Meatloaf,"1 pound ground beef ⅔ cup bread crumbs 2  eggs, whisked 2 teaspoons salt, divided 1 ½ teaspoons ground black pepper, divided 1 (8 ounce) package cream cheese, softened 1 cup grated Cheddar cheese (Optional) 3  jalapeno peppers, seeded and diced 1 teaspoon garlic powder   aluminum foil 3 tablespoons barbeque sauce, or as needed 2 tablespoons grated Cheddar cheese, or to taste (Optional) ",1.4749262536873156,1000,53.09734513274336,30.973451327433626,73.74631268436578,39.82300884955752,362.8318584070796,1.4749262536873156,2759.5870206489676,4.3,12,https://www.allrecipes.com/recipe/276207/jalapeno-popper-stuffed-meatloaf/,2
466,480,Dad's Cheesy Bacon Wrapped Meat Loaf,"2 pounds ground beef 2  eggs 2 tablespoons ketchup 1 cup dry bread crumbs 1 tablespoon Parmesan cheese 1 teaspoon garlic powder ½ teaspoon kosher salt ½ teaspoon dried oregano ½ teaspoon dried basil ½ teaspoon ground black pepper 1 small yellow onion, diced 6 slices bacon 8 ounces sharp Cheddar cheese, cut into quarters 1 tablespoon ketchup ",1.697792869269949,1000,74.70288624787776,28.862478777589136,64.51612903225806,28.862478777589136,351.44312393887947,1.697792869269949,1606.1120543293719,4.7,215,https://www.allrecipes.com/recipe/199688/dads-cheesy-bacon-wrapped-meat-loaf/,2
467,481,Chicken and Orzo Bake,"6 skinless boneless chicken thighs (1 1/2 pounds) 1/2 teaspoon salt 1/4 teaspoon freshly ground black pepper 3 tablespoons olive oil, divided 1/2 cup finely chopped onion 4 cloves garlic, minced 2 tablespoons butter 1 pound dry orzo 3 cups chicken broth 1 (5 ounce) package baby spinach 4 ounces Parmesan cheese, shredded 1/2 cup sun-dried tomatoes, chopped (not oil-packed) 1 tablespoon lemon zest 2 tablespoons lemon juice lemon wedges, for serving ",1.1806375442739079,1000,66.11570247933884,93.27036599763872,43.68358913813459,15.348288075560802,253.83707201889018,9.445100354191263,1512.396694214876,4.0,1,https://www.allrecipes.com/chicken-and-orzo-bake-recipe-8382746,1
468,482,Chicken Marsala Fettuccine,"1 (16 ounce) package uncooked fettuccine 1/4 cup, plus 2 tablespoons all-purpose flour, divided 1 1/2 teaspoons kosher salt, divided 1 1/2 pounds boneless, skinless chicken breast tenderloins, patted dry 2 tablespoons olive oil 2 tablespoons unsalted butter 1 large shallot, finely chopped 1 (8 ounce) package fresh sliced cremini mushrooms 1 1/2 cups Marsala wine 1 cup chicken stock 1 cup heavy whipping cream 2 teaspoons Italian seasoning 1/2 teaspoon freshly ground black pepper 1/2 teaspoon garlic powder 1 (10 ounce) package fresh baby spinach 4 ounces Parmesan cheese, finely shredded finely chopped fresh flat-leaf parsley ",1.1614401858304297,1000,66.2020905923345,90.59233449477352,39.48896631823461,19.744483159117305,196.28339140534263,5.807200929152149,1415.7955865272938,5.0,3,https://www.allrecipes.com/chicken-marsala-fettuccine-recipe-8417115,0
469,483,Spaghetti and Eggs,"4 ounces spaghetti other strand pasta 2 tablespoons butter 2 large eggs 2 teaspoons garlic powder 2 teaspoons ground black pepper 1 tablespoon minced onion 1 tablespoon dried rosemary (Optional) grated parmesan cheese, to taste (Optional) ",1.2406947890818858,1000,35.98014888337469,116.62531017369726,43.424317617866,22.332506203473944,537.2208436724566,8.6848635235732,392.0595533498759,4.3,29,https://www.allrecipes.com/recipe/17274/eggs-and-spaghetti/,1
470,484,Loaded Mac and Cheese,"4 slices thick-cut bacon, cut into ¼-inch thick pieces 4 small yellow onions, cut into half moons kosher salt, to taste 16 oz macaroni, or pasta of choice 6 tablespoons butter, divided, plus more for the pan 1/4 cup all-purpose flour 5 cups whole milk, warmed 1 tablespoon Dijon mustard 1 teaspoon hot sauce (such as Frank’s® RedHot Original Hot Sauce) 1 pinch ground nutmeg freshly ground black pepper, to taste 2 1/2 cups freshly shredded sharp Cheddar cheese 6 ounces Gruyere cheese, grated 1 bunch scallions, green tops only, thinly sliced 1 cup panko breadcrumbs flaky salt, to finish ",2.004008016032064,1000,48.09619238476954,56.11222444889779,64.12825651302605,36.07214428857715,184.36873747494988,4.008016032064128,1478.957915831663,0.0,0,https://www.allrecipes.com/loaded-mac-and-cheese-8599021,2
471,485,Copycat Chick-fil-A Mac and Cheese,"8 ounces elbow macaroni, or other short pasta (shells or fusilli) 1 1/2 tablespoons unsalted butter 2 1/2 tablespoons flour 10 ounces evaporated milk 1/2 teaspoons Worcestershire sauce 1 1/2 teaspoons Dijon mustard salt to taste 1/4 cup plus 2 tablespoons grated Italian Cheddar (such as Sartore MontAmoré® Cheddar), divided 1/4 cup plus 2 tablespoons grated Gruyère cheese, divided 1/4 cup plus 2 tablespoons fontina, divided 1/4 cup plus 2 tablespoons sharp Cheddar, divided 2 (0.9 ounce) pieces Brie cheese, rind removed ",3.8910505836575875,1000,50.583657587548636,58.36575875486381,62.2568093385214,35.019455252918284,202.33463035019454,3.8910505836575875,1443.579766536965,5.0,1,https://www.allrecipes.com/copycat-chick-fil-a-mac-and-cheese-recipe-8572260,2
472,486,Pesto Spaghetti Frittata,"6 duck eggs 1/2 cup shredded Parmesan cheese 1/4 cup half-and-half cream 1/4 cup ricotta cheese 2 tablespoons prepared pesto, plus more for garnish 1 teaspoon fresh thyme leaves 1/2 teaspoon salt 1/4 teaspoon freshly ground black pepper 1 pound frozen mixed carrots, broccoli, zucchini, and cauliflower (such as Normandy® blend) 1 tablespoon unsalted butter 2 cloves garlic, minced 4 ounces leftover cooked spaghetti pasta ",4.237288135593221,1000,63.55932203389831,55.08474576271187,59.32203389830509,25.423728813559322,1288.1355932203392,12.711864406779661,1902.542372881356,0.0,0,https://www.allrecipes.com/pesto-spaghetti-frittata-recipe-8553405,2
473,487,This Million Dollar Mac and Cheese Recipe Is 'The Best Mac and Cheese' Our Tester Has Ever Had,"8 tablespoons (4 ounces) unsalted butter, melted and divided 1 1/2 cups roughly crushed buttery round crackers (such as Ritz) 1/4 cup (about 1 1/8 ounces) all-purpose flour 2 1/2 cups warm whole milk (about 105°F) 1 1/2 cups warm half and half (about 105°F) 4 teaspoons Dijon mustard 2 teaspoons kosher salt 1 teaspoon garlic powder 1/4 teaspoon smoked paprika 1 (0.4-ounce) cube vegetable bouillon, very finely crushed (from 1 [2.1-ounce] pkg.) (such as Knorr) 8 ounces sharp yellow Cheddar cheese, shredded (2 cups) 4 ounces smoked yellow Cheddar cheese, shredded (1 cup) 8 ounces Colby-Jack cheese, shredded and divided (2 cups) 1 (16 ounce) dried cavatappi pasta, cooked to al dente according to package directions 8 ounces part-skim mozzarella cheese, shredded (2 cups), divided 3/4 cup sour cream, at room temperature Chopped fresh chives ",1.6835016835016836,1000,47.13804713804714,53.872053872053876,67.34006734006735,38.72053872053872,188.55218855218857,3.367003367003367,1663.2996632996635,5.0,4,https://www.allrecipes.com/million-dollar-mac-and-cheese-recipe-8421847,2
